filename,drive_folder,description,region,composite_type,phase,start_date,end_date,scene_count,task_id,scale_m,bands,crs,exported_at
SEAS_WET_Hasdeo_North_2023_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_North_2023_first_event,Hasdeo_North,seasonal_wet,first_event,2023-05-01,2023-10-31,17,4KYMZ5QPKED7G7SI4AVAHZEW,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:28.072915
SEAS_DRY_Hasdeo_South_2018_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_South_2018_first_event,Hasdeo_South,seasonal_dry,first_event,2018-11-01,2019-04-30,99,7QQBKPPFISCD2B5MNCMBZBJH,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:31.753088
SEAS_WET_Hasdeo_South_2018_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_South_2018_first_event,Hasdeo_South,seasonal_wet,first_event,2018-05-01,2018-10-31,1,EMNXEWVONDVSIKOG3TTD6UVY,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:37.794635
SEAS_DRY_Hasdeo_South_2019_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_South_2019_first_event,Hasdeo_South,seasonal_dry,first_event,2019-11-01,2020-04-30,95,6AOUZYRPR65GLEZ7GGTV55DL,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:39.745868
SEAS_WET_Hasdeo_South_2019_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_South_2019_first_event,Hasdeo_South,seasonal_wet,first_event,2019-05-01,2019-10-31,38,QII2RK3JV3GZUQIVXW4WQKDZ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:41.688098
SEAS_DRY_Hasdeo_South_2020_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_South_2020_first_event,Hasdeo_South,seasonal_dry,first_event,2020-11-01,2021-04-30,121,VNIVVQ5WN66QXGEYGBPXJ7D6,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:43.325801
SEAS_WET_Hasdeo_South_2020_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_South_2020_first_event,Hasdeo_South,seasonal_wet,first_event,2020-05-01,2020-10-31,27,5DGQNMSEKROUAQB4EHAVQ5AL,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:45.785171
SEAS_DRY_Hasdeo_South_2021_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_South_2021_first_event,Hasdeo_South,seasonal_dry,first_event,2021-11-01,2022-04-30,109,7TMKR3SVJPWHPRDYT4HT6XIK,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:49.060364
SEAS_WET_Hasdeo_South_2021_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_South_2021_first_event,Hasdeo_South,seasonal_wet,first_event,2021-05-01,2021-10-31,26,2G7KENDB6TM4ZE3QQP65FRD2,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:50.799374
SEAS_DRY_Hasdeo_South_2022_second_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_South_2022_second_event,Hasdeo_South,seasonal_dry,second_event,2022-11-01,2023-04-30,108,57UK5OGBV54L5H4F6XY7R7DM,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:53.155115
SEAS_WET_Hasdeo_South_2022_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_South_2022_first_event,Hasdeo_South,seasonal_wet,first_event,2022-05-01,2022-10-31,30,ZLYA74XCZL72CY26ZQ63TDVE,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:55.307511
SEAS_DRY_Hasdeo_South_2023_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_South_2023_first_event,Hasdeo_South,seasonal_dry,first_event,2023-11-01,2024-04-30,111,4F6L33IJX3QHFFWW363ORKVE,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:03:58.891964
SEAS_WET_Hasdeo_South_2023_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_South_2023_first_event,Hasdeo_South,seasonal_wet,first_event,2023-05-01,2023-10-31,39,XBTAWEA6E4IAOEERYESX77C4,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:01.578435
SEAS_DRY_Hasdeo_Core_2018_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_Core_2018_first_event,Hasdeo_Core,seasonal_dry,first_event,2018-11-01,2019-04-30,99,WGJRIMEKUTFSVYPKM7ZSGSUU,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:03.057304
SEAS_WET_Hasdeo_Core_2018_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_Core_2018_first_event,Hasdeo_Core,seasonal_wet,first_event,2018-05-01,2018-10-31,1,OEA2YWPA45PJHV3QAQHLJKQ6,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:07.183792
SEAS_DRY_Hasdeo_Core_2019_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_Core_2019_first_event,Hasdeo_Core,seasonal_dry,first_event,2019-11-01,2020-04-30,95,NH6LVZMHX3X5WLI7XK5SE2XA,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:09.130781
SEAS_WET_Hasdeo_Core_2019_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_Core_2019_first_event,Hasdeo_Core,seasonal_wet,first_event,2019-05-01,2019-10-31,38,CVHMXE67IS7BQDXXXRID5BUT,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:11.484977
SEAS_DRY_Hasdeo_Core_2020_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_Core_2020_first_event,Hasdeo_Core,seasonal_dry,first_event,2020-11-01,2021-04-30,119,PDE2R2R3J7PSYGNCULRCCW6C,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:13.431419
SEAS_WET_Hasdeo_Core_2020_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_Core_2020_first_event,Hasdeo_Core,seasonal_wet,first_event,2020-05-01,2020-10-31,27,3ZFDY26FLWMUCECV63MTGH2L,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:16.136939
SEAS_DRY_Hasdeo_Core_2021_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_Core_2021_first_event,Hasdeo_Core,seasonal_dry,first_event,2021-11-01,2022-04-30,109,2R4NSF7NCJ5MFRVQ6AH3ZTRH,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:21.724889
SEAS_WET_Hasdeo_Core_2021_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_Core_2021_first_event,Hasdeo_Core,seasonal_wet,first_event,2021-05-01,2021-10-31,26,T7HKKXC7JPBRWUSI6OPVJZD7,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:23.977317
SEAS_DRY_Hasdeo_Core_2022_second_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_Core_2022_second_event,Hasdeo_Core,seasonal_dry,second_event,2022-11-01,2023-04-30,108,6GWQRRGAIH76SFIHQOXIUNA7,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:25.718446
SEAS_WET_Hasdeo_Core_2022_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_Core_2022_first_event,Hasdeo_Core,seasonal_wet,first_event,2022-05-01,2022-10-31,30,LBVNA7A2DHKHCBYDOX3RC6V5,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:27.766365
SEAS_DRY_Hasdeo_Core_2023_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_DRY_Hasdeo_Core_2023_first_event,Hasdeo_Core,seasonal_dry,first_event,2023-11-01,2024-04-30,109,KRB44KYVZPJ4MDHBMG3LI7O2,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:29.813316
SEAS_WET_Hasdeo_Core_2023_first_event.tif,Hasdeo_JPEG_Dataset,SEAS_WET_Hasdeo_Core_2023_first_event,Hasdeo_Core,seasonal_wet,first_event,2023-05-01,2023-10-31,39,XHMJFO3ILXGVEDRWNV7Z5G3T,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T11:04:31.356625
