filename,drive_folder,description,region,composite_type,phase,start_date,end_date,scene_count,task_id,scale_m,bands,crs,approx_size_mb,exported_at
MON_Hasdeo_South_2019_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2019_06_first_event,Hasdeo_South,monthly,first_event,2019-06-01,2019-07-01,8,O7ZYODBGEN7S7EJBL6444S5G,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:14.857606
MON_Hasdeo_South_2019_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2019_10_first_event,Hasdeo_South,monthly,first_event,2019-10-01,2019-11-01,6,RF5SO2QWWWTWE7SRA67MPEFO,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:22.465479
MON_Hasdeo_South_2019_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2019_11_first_event,Hasdeo_South,monthly,first_event,2019-11-01,2019-12-01,22,PEGCML3LNLDQKKCTDVSRU3TS,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:25.096884
MON_Hasdeo_South_2019_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2019_12_first_event,Hasdeo_South,monthly,first_event,2019-12-01,2020-01-01,14,COBPRN7ZE5DT75XIK5CE6U4T,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:27.904446
MON_Hasdeo_South_2020_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2020_01_first_event,Hasdeo_South,monthly,first_event,2020-01-01,2020-02-01,24,CYLEINTHJP4HKKDOCDGTSUFC,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:30.839460
MON_Hasdeo_South_2020_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2020_02_first_event,Hasdeo_South,monthly,first_event,2020-02-01,2020-03-01,9,I3IH3EXVTL5OFQJMOMZ6LTZ3,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:32.956214
MON_Hasdeo_South_2020_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2020_03_first_event,Hasdeo_South,monthly,first_event,2020-03-01,2020-04-01,12,VS7T4FL2FEJDQ2RGXNSICEBQ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:35.657801
MON_Hasdeo_South_2020_04_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2020_04_first_event,Hasdeo_South,monthly,first_event,2020-04-01,2020-05-01,18,WD7C3JUCQEKFEAAYK4JZ6IZX,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:37.726260
MON_Hasdeo_South_2020_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2020_05_first_event,Hasdeo_South,monthly,first_event,2020-05-01,2020-06-01,12,QGZZYT3WSDKELNATUHUNFFJP,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:41.200762
MON_Hasdeo_South_2020_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2020_06_first_event,Hasdeo_South,monthly,first_event,2020-06-01,2020-07-01,4,52UQT5OSH33NXLHRH74ZESOK,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:43.562829
MON_Hasdeo_South_2020_09_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2020_09_first_event,Hasdeo_South,monthly,first_event,2020-09-01,2020-10-01,4,O6DK645F5354CPLISE6VTYMN,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:49.888353
MON_Hasdeo_South_2020_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2020_10_first_event,Hasdeo_South,monthly,first_event,2020-10-01,2020-11-01,7,IDDEXUUPQJ5BVISUVS3WVUGL,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:52.865773
MON_Hasdeo_South_2020_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2020_11_first_event,Hasdeo_South,monthly,first_event,2020-11-01,2020-12-01,16,WTKTICZO4ISREN4BFK4U2EXS,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:54.700439
MON_Hasdeo_South_2020_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2020_12_first_event,Hasdeo_South,monthly,first_event,2020-12-01,2021-01-01,25,R3O3HLEAWMBPA5D5H2DKV6QG,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:08:57.341849
MON_Hasdeo_South_2021_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_01_first_event,Hasdeo_South,monthly,first_event,2021-01-01,2021-02-01,20,WTQLN542CUCWL37OTBGEHKZS,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:00.332434
MON_Hasdeo_South_2021_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_02_first_event,Hasdeo_South,monthly,first_event,2021-02-01,2021-03-01,20,5NMEPCZWCMJCRIJAQK5MBK4R,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:03.586070
MON_Hasdeo_South_2021_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_03_first_event,Hasdeo_South,monthly,first_event,2021-03-01,2021-04-01,24,HJ2JQZPCCPPSRJNPADJ3LET7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:05.485796
MON_Hasdeo_South_2021_04_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_04_first_event,Hasdeo_South,monthly,first_event,2021-04-01,2021-05-01,20,S7H4GO46A5J3LLIWLQOEBGEK,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:08.484138
MON_Hasdeo_South_2021_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_05_first_event,Hasdeo_South,monthly,first_event,2021-05-01,2021-06-01,6,H45J4DTSOSPXZEWE7MCP23SZ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:10.675806
MON_Hasdeo_South_2021_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_06_first_event,Hasdeo_South,monthly,first_event,2021-06-01,2021-07-01,2,3OAHYLG7ZD3DRJJ5A7DNVZKP,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:12.865715
MON_Hasdeo_South_2021_07_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_07_first_event,Hasdeo_South,monthly,first_event,2021-07-01,2021-08-01,1,EOZKBQFNSAZFPRUH7W3YADNE,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:15.380965
MON_Hasdeo_South_2021_08_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_08_first_event,Hasdeo_South,monthly,first_event,2021-08-01,2021-09-01,1,NCHAZB664RQNCS2IDRFQHNQA,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:18.242783
MON_Hasdeo_South_2021_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_10_first_event,Hasdeo_South,monthly,first_event,2021-10-01,2021-11-01,16,F33QKMDI4NBVBSMC5653TFPN,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:25.943809
MON_Hasdeo_South_2021_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_11_first_event,Hasdeo_South,monthly,first_event,2021-11-01,2021-12-01,15,Z2HKWEI6TDSSZBFPWDZTPLNL,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:27.974882
MON_Hasdeo_South_2021_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2021_12_first_event,Hasdeo_South,monthly,first_event,2021-12-01,2022-01-01,23,O4ZIO2ZGB2BBO6GX5LEJ47TS,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:29.713830
MON_Hasdeo_South_2022_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2022_01_first_event,Hasdeo_South,monthly,first_event,2022-01-01,2022-02-01,13,I3XR3MOYXJHGNFDZCWIJU7FH,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:31.358812
MON_Hasdeo_South_2022_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2022_02_first_event,Hasdeo_South,monthly,first_event,2022-02-01,2022-03-01,16,QP3GLZYWVS6FRHPB54SU5WKY,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:33.407513
MON_Hasdeo_South_2022_03_second_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2022_03_second_event,Hasdeo_South,monthly,second_event,2022-03-01,2022-04-01,25,YAJNOFVF5YSYOXYCCVCNGYHL,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:35.251656
MON_Hasdeo_South_2022_04_second_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2022_04_second_event,Hasdeo_South,monthly,second_event,2022-04-01,2022-05-01,21,ZVV36HEKIMF6P7R5QZM6TSPQ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:38.647136
MON_Hasdeo_South_2022_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2022_05_first_event,Hasdeo_South,monthly,first_event,2022-05-01,2022-06-01,17,JE4BH45H2RQS2P6CLY7SDN3Y,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:41.598297
MON_Hasdeo_South_2022_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2022_06_first_event,Hasdeo_South,monthly,first_event,2022-06-01,2022-07-01,3,YI6X2WCNO54SFKKPGU4CZS2F,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:43.850555
MON_Hasdeo_South_2022_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2022_10_first_event,Hasdeo_South,monthly,first_event,2022-10-01,2022-11-01,10,DTGYXQ62BODAMESHGE4B3K6E,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:55.110193
MON_Hasdeo_South_2022_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2022_11_first_event,Hasdeo_South,monthly,first_event,2022-11-01,2022-12-01,22,KZFJCUXDD2EBVTRVAXGP6DUU,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:09:57.642581
MON_Hasdeo_South_2022_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2022_12_first_event,Hasdeo_South,monthly,first_event,2022-12-01,2023-01-01,23,Y5DQV2DEGPMOWZ7XALX2ELQX,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:10:00.134472
MON_Hasdeo_South_2023_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2023_01_first_event,Hasdeo_South,monthly,first_event,2023-01-01,2023-02-01,20,CLRLPEE43IHPJEKKLXSSZPM5,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:10:03.307410
MON_Hasdeo_South_2023_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2023_02_first_event,Hasdeo_South,monthly,first_event,2023-02-01,2023-03-01,20,6WFYUH4OU2CWJQUOJLNRBVBX,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:10:05.252529
MON_Hasdeo_South_2023_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2023_03_first_event,Hasdeo_South,monthly,first_event,2023-03-01,2023-04-01,20,DWINX3GP5FLIGNZVYFGAAWN4,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:10:31.397626
MON_Hasdeo_South_2023_04_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2023_04_first_event,Hasdeo_South,monthly,first_event,2023-04-01,2023-05-01,3,S3MP2E5OUCRCZL46OYEOWIKY,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:10:35.220816
MON_Hasdeo_South_2023_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2023_05_first_event,Hasdeo_South,monthly,first_event,2023-05-01,2023-06-01,17,WILTZSWC6IYSNNXXFNBZGJ76,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:10:38.739612
MON_Hasdeo_South_2023_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2023_06_first_event,Hasdeo_South,monthly,first_event,2023-06-01,2023-07-01,4,3ZQ2SWTP5SSDVPGR4O4UBWQR,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:10:40.270389
MON_Hasdeo_South_2023_08_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2023_08_first_event,Hasdeo_South,monthly,first_event,2023-08-01,2023-09-01,1,K2HRVYUGFM2QAVQ2ZADLUMAJ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:10:48.154470
MON_Hasdeo_South_2023_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2023_10_first_event,Hasdeo_South,monthly,first_event,2023-10-01,2023-11-01,17,SNEWZLNVSHJAQ6IFS66DD2CO,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:10:56.451218
MON_Hasdeo_South_2023_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2023_11_first_event,Hasdeo_South,monthly,first_event,2023-11-01,2023-12-01,24,RCMKVZM6DCJ43NXF6QUUCAVC,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:10:58.164842
MON_Hasdeo_South_2023_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2023_12_first_event,Hasdeo_South,monthly,first_event,2023-12-01,2024-01-01,18,HGERIWGGUFWXGCAF6WKMN3TQ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:11:01.134635
MON_Hasdeo_South_2024_01_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2024_01_post_event,Hasdeo_South,monthly,post_event,2024-01-01,2024-02-01,11,TZFCTJLQUZRP3RDJBVW7CR4H,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:11:03.967217
MON_Hasdeo_South_2024_02_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2024_02_post_event,Hasdeo_South,monthly,post_event,2024-02-01,2024-03-01,16,37IYZCJC3NJGA2Z7ERXIXY32,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:11:06.693534
MON_Hasdeo_South_2024_03_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2024_03_post_event,Hasdeo_South,monthly,post_event,2024-03-01,2024-04-01,20,GZU4QAC42ENEZ6YWKHALCNGU,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:11:08.331830
MON_Hasdeo_South_2024_04_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2024_04_post_event,Hasdeo_South,monthly,post_event,2024-04-01,2024-05-01,22,2IS5VYQUIFF42TTKNJGOKUCX,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:11:10.072959
MON_Hasdeo_South_2024_05_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2024_05_post_event,Hasdeo_South,monthly,post_event,2024-05-01,2024-06-01,16,LOTRUX3PWJIV3N5K5KR6BBEF,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:11:11.713480
MON_Hasdeo_South_2024_06_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2024_06_post_event,Hasdeo_South,monthly,post_event,2024-06-01,2024-07-01,6,PIU6QJRAJN4XXKFVHNQU4XJ5,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:11:13.496146
MON_Hasdeo_South_2024_10_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2024_10_post_event,Hasdeo_South,monthly,post_event,2024-10-01,2024-11-01,8,YHK74V3Z6Z5T7NPR75RA2BHR,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:11:22.458826
MON_Hasdeo_South_2024_11_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2024_11_post_event,Hasdeo_South,monthly,post_event,2024-11-01,2024-12-01,14,N3LVC724TQI2WICNIHQVIH6L,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:11:24.310146
MON_Hasdeo_South_2024_12_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_South_2024_12_post_event,Hasdeo_South,monthly,post_event,2024-12-01,2025-01-01,19,VMRZ6QEXNM6HKXXMMEOWUL6V,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:11:26.053979
MON_Hasdeo_Core_2016_10_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2016_10_pre_event,Hasdeo_Core,monthly,pre_event,2016-10-01,2016-11-01,4,CQ63AODB3EL55MPFAKBA5FVQ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:11.811693
MON_Hasdeo_Core_2016_11_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2016_11_pre_event,Hasdeo_Core,monthly,pre_event,2016-11-01,2016-12-01,5,FNKPVN6YUT7MDBR3AAVMKIDL,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:14.710403
MON_Hasdeo_Core_2016_12_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2016_12_pre_event,Hasdeo_Core,monthly,pre_event,2016-12-01,2017-01-01,3,NU76BSTVLJF2M2VKCNI6UXSC,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:17.474454
MON_Hasdeo_Core_2017_01_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2017_01_pre_event,Hasdeo_Core,monthly,pre_event,2017-01-01,2017-02-01,8,WPTX5LQK7RPFRSGQL47HK5WD,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:19.236871
MON_Hasdeo_Core_2017_02_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2017_02_pre_event,Hasdeo_Core,monthly,pre_event,2017-02-01,2017-03-01,4,DUDSKT2XPN2DRQF7YPGCYSYP,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:21.649280
MON_Hasdeo_Core_2017_03_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2017_03_pre_event,Hasdeo_Core,monthly,pre_event,2017-03-01,2017-04-01,8,6J4NJ722PN22GEAMTV73P4GJ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:24.615485
MON_Hasdeo_Core_2017_11_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2017_11_pre_event,Hasdeo_Core,monthly,pre_event,2017-11-01,2017-12-01,2,F5QUFEVHXV2ST2RPPMOFDJN3,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:37.522109
MON_Hasdeo_Core_2017_12_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2017_12_pre_event,Hasdeo_Core,monthly,pre_event,2017-12-01,2018-01-01,13,6CJKWCUZBTHEUZ46VMKBAHFE,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:40.793811
MON_Hasdeo_Core_2018_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2018_01_first_event,Hasdeo_Core,monthly,first_event,2018-01-01,2018-02-01,16,RRTVPCB7U3ERS5C7XROWNKQP,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:43.769384
MON_Hasdeo_Core_2018_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2018_02_first_event,Hasdeo_Core,monthly,first_event,2018-02-01,2018-03-01,3,PKYNY6OS4RDMWL2YV6P3EK3Z,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:45.918917
MON_Hasdeo_Core_2018_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2018_03_first_event,Hasdeo_Core,monthly,first_event,2018-03-01,2018-04-01,8,XDVONVORGR7ZFH35OCGVUP4Q,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:48.368179
MON_Hasdeo_Core_2018_04_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2018_04_first_event,Hasdeo_Core,monthly,first_event,2018-04-01,2018-05-01,3,JUWCN7FVAPFLEEHGZIUTWZCE,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:12:52.566746
MON_Hasdeo_Core_2018_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2018_10_first_event,Hasdeo_Core,monthly,first_event,2018-10-01,2018-11-01,1,SRMVMC37PIZKEUTIM3C7JJSQ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:04.243671
MON_Hasdeo_Core_2018_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2018_11_first_event,Hasdeo_Core,monthly,first_event,2018-11-01,2018-12-01,12,P35U55GHXF3GCTVOSPKVL46Z,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:06.780628
MON_Hasdeo_Core_2018_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2018_12_first_event,Hasdeo_Core,monthly,first_event,2018-12-01,2019-01-01,10,2H5YKHPRVZAZ7Y3XDYKH4MAN,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:09.621796
MON_Hasdeo_Core_2019_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2019_01_first_event,Hasdeo_Core,monthly,first_event,2019-01-01,2019-02-01,24,7XMFHA6WEDGIEYQH6UGMN6KL,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:12.381437
MON_Hasdeo_Core_2019_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2019_02_first_event,Hasdeo_Core,monthly,first_event,2019-02-01,2019-03-01,15,L6RV3UP6O46KIL54CYRI33Y7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:14.941282
MON_Hasdeo_Core_2019_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2019_03_first_event,Hasdeo_Core,monthly,first_event,2019-03-01,2019-04-01,22,LPH36CNVOMELVCFAYTTW7SDN,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:18.188093
MON_Hasdeo_Core_2019_04_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2019_04_first_event,Hasdeo_Core,monthly,first_event,2019-04-01,2019-05-01,16,G6LAG3ATWIECR3RQ4XLJV3VU,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:21.659423
MON_Hasdeo_Core_2019_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2019_05_first_event,Hasdeo_Core,monthly,first_event,2019-05-01,2019-06-01,24,R5YHUEWEPFFPH7JPGGEOG3IA,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:23.803091
MON_Hasdeo_Core_2019_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2019_06_first_event,Hasdeo_Core,monthly,first_event,2019-06-01,2019-07-01,8,W2FA6MPS4GXSJ2Y6GSPX3M6D,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:26.177818
MON_Hasdeo_Core_2019_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2019_10_first_event,Hasdeo_Core,monthly,first_event,2019-10-01,2019-11-01,6,NPG3JTMRADZVOMV5L5YORCN7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:32.868412
MON_Hasdeo_Core_2019_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2019_11_first_event,Hasdeo_Core,monthly,first_event,2019-11-01,2019-12-01,22,MKX3YOZ56YXHVYHXYBT6T64W,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:37.114706
MON_Hasdeo_Core_2019_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2019_12_first_event,Hasdeo_Core,monthly,first_event,2019-12-01,2020-01-01,14,ACGKGPRQPB2MT5BXTNM7VTOA,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:40.493055
MON_Hasdeo_Core_2020_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2020_01_first_event,Hasdeo_Core,monthly,first_event,2020-01-01,2020-02-01,24,6RFYSPXCTQSTBQJARQAGSW4R,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:44.590477
MON_Hasdeo_Core_2020_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2020_02_first_event,Hasdeo_Core,monthly,first_event,2020-02-01,2020-03-01,9,5UUN5AU7M56F6QFARX6YDH6J,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:49.183665
MON_Hasdeo_Core_2020_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2020_03_first_event,Hasdeo_Core,monthly,first_event,2020-03-01,2020-04-01,12,FMI32WYTD4OQYKGUTTT4RHDL,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-21T14:13:52.282346
